SRRecordID,ServiceRequestNum,SRType,MethodReceived,CreatedDate,SRStatus,StatusDate,DueDate,CloseDate,Agency,LastActivity,LastActivityDate,Outcome,Address,ZipCode,Neighborhood,CouncilDistrict,PoliceDistrict,PolicePost,Latitude,Longitude,GeoLocation,NeedsSync,IsDeleted,HashedRecord,ESRI_OID,x,y
500VO00000acIf7YAE,25-00385380,SW-Rat Rubout Proactive,System,5/8/2025 1:27:11 PM,Closed,5/8/2025 1:27:15 PM,5/15/2025 1:27:10 PM,5/8/2025 1:27:15 PM,Solid Waste                                       ,Service Response,5/8/2025 1:27:15 PM,Work completed,"5520 LOTHIAN RD, Baltimore City, 21212",21212,Mid-Govans,4,Northeastern,412,39.356607321951969,-76.602285619304084,"(39.356607321951969, -76.602285619304084)",1,0,System.Byte[],3475,-76.60228562,39.3566073200001
500VO00000aCiGfYAK,25-00367691,ECC-Information Request,Phone,5/3/2025 7:59:29 AM,Closed,5/3/2025 7:59:38 AM,5/3/2025 3:59:29 AM,5/3/2025 7:59:30 AM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],3476
500VO00000acIgrYAE,25-00385820,HCD-Maintenance Structure,Phone,5/8/2025 2:14:06 PM,Closed,5/13/2025 9:25:02 AM,5/23/2025 2:14:05 PM,5/13/2025 9:25:02 AM,Housing                                           ,Service Response,5/13/2025 9:25:02 AM,Work completed,"422 N ROBINSON ST, Baltimore City, 21224",21224,Ellwood Park/Monument,13,Southeastern,215,39.296457177644626,-76.573092108535334,"(39.296457177644626, -76.573092108535334)",1,0,System.Byte[],3477,-76.5730921099999,39.2964571800001
500VO00000acIgtYAE,25-00385992,ECC-Information Request,Phone,5/8/2025 2:29:05 PM,Closed,5/8/2025 2:29:16 PM,5/8/2025 10:29:05 AM,5/8/2025 2:29:06 PM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],3478
500VO00000aCii6YAC,25-00367692,ECC-Information Request,Phone,5/3/2025 8:01:37 AM,Closed,5/3/2025 8:01:48 AM,5/3/2025 4:01:37 AM,5/3/2025 8:01:38 AM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],3479
500VO00000acIiLYAU,25-00385381,ECC-Information Request,Phone,5/8/2025 1:27:13 PM,Closed,5/8/2025 1:27:25 PM,5/8/2025 9:27:13 AM,5/8/2025 1:27:14 PM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],3480
500VO00000acIiTYAU,25-00386512,RP-Park Maintenance,Email,3/31/2025 1:39:44 PM,Closed (Transferred),3/31/2025 1:39:58 PM,4/17/2025 1:39:44 PM,5/8/2025 3:41:53 PM,Recreation & Parks                                ,Service Response,,,"HARLEM INNER BLOCK PARK ZC 127, Baltimore City, 21223",21223,Harlem Park,9,Western,715,39.294457932657529,-76.636327360413858,"(39.294457932657529, -76.636327360413858)",1,0,System.Byte[],3481,-76.6363273599999,39.2944579300001
500VO00000acIk0YAE,25-00385973,SW-Rat Rubout Proactive,System,5/8/2025 2:26:23 PM,Closed,5/8/2025 2:26:28 PM,5/15/2025 2:26:23 PM,5/8/2025 2:26:28 PM,Solid Waste                                       ,Service Response,5/8/2025 2:26:28 PM,Work completed,"4212 REISTERSTOWN RD, Baltimore City, 21215",21215,Towanda-Grantley,6,Northern,532,39.336334055872655,-76.666230479334118,"(39.336334055872655, -76.666230479334118)",1,0,System.Byte[],3482,-76.66623048,39.3363340600001
500VO00000acIKDYA2,25-00385928,SW-Rat Rubout Proactive,Internal,5/8/2025 2:22:41 PM,Closed,5/8/2025 2:22:00 PM,5/15/2025 2:22:41 PM,5/8/2025 2:22:00 PM,Solid Waste                                       ,Service Response,5/8/2025 2:22:00 PM,Work completed,"101 S CLINTON ST, Baltimore City, 21224",21224,Patterson Park Neighborhood,1,Southeastern,213,39.291195605135094,-76.570029047240837,"(39.291195605135094, -76.570029047240837)",1,0,System.Byte[],3483,-76.57002905,39.29119561
500VO00000aciL7YAI,25-00386335,HCD-Sanitation Property,Phone,5/8/2025 3:06:13 PM,Closed,5/15/2025 10:30:06 AM,5/18/2025 3:06:13 PM,5/15/2025 10:30:06 AM,Housing                                           ,Service Response,5/15/2025 10:30:06 AM,Work completed,"1600 HARTSDALE RD, Baltimore City, 21239",21239,Perring Loch,3,Northeastern,413,39.350871339280580,-76.586442283674955,"(39.350871339280580, -76.586442283674955)",1,0,System.Byte[],3485,-76.58644228,39.35087134
500VO00000acINOYA2,25-00385459,SW-HGW,API,5/8/2025 1:35:08 PM,Closed,5/8/2025 2:34:04 PM,6/19/2025 1:35:08 PM,5/8/2025 2:34:04 PM,Solid Waste                                       ,Service Response,5/8/2025 2:34:04 PM,Your issue has been reviewed and is considered closed,"1933 N PATTERSON PARK AVE, Baltimore City, 21213",21213,South Clifton Park,12,Eastern,325,39.313503261680040,-76.585882008631373,"(39.313503261680040, -76.585882008631373)",1,0,System.Byte[],3486,-76.58588201,39.3135032600001
500VO00000acINRYA2,25-00385720,SW-HGW,API,5/8/2025 2:03:50 PM,Closed,5/23/2025 8:35:12 AM,6/19/2025 2:03:50 PM,5/23/2025 8:35:12 AM,Solid Waste                                       ,Service Response,5/23/2025 8:35:12 AM,Your issue has been reviewed and is considered closed,"2412 E BIDDLE ST, Baltimore City, 21213",21213,Broadway East,13,Southeastern,225,39.304868862652370,-76.583615071467776,"(39.304868862652370, -76.583615071467776)",1,0,System.Byte[],3487,-76.58361507,39.3048688600001
500VO00000acIooYAE,25-00385482,ECC-Information Request,Phone,5/8/2025 1:36:35 PM,Closed,5/8/2025 1:36:47 PM,5/8/2025 9:36:35 AM,5/8/2025 1:36:35 PM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],3488
500VO00000acIPIYA2,25-00386093,SW-Rat Rubout Proactive,System,5/8/2025 2:40:41 PM,Closed,5/8/2025 2:40:45 PM,5/15/2025 2:40:40 PM,5/8/2025 2:40:45 PM,Solid Waste                                       ,Service Response,5/8/2025 2:40:45 PM,Work completed,"639 S NEWKIRK ST, Baltimore City, 21224",21224,Greektown,1,Southeastern,233,39.285195467182049,-76.556272940306798,"(39.285195467182049, -76.556272940306798)",1,0,System.Byte[],3489,-76.55627294,39.2851954700001
500VO00000acIqYYAU,25-00386228,ECC-Information Request,Phone,5/8/2025 2:52:04 PM,Closed,5/8/2025 2:52:14 PM,5/8/2025 10:52:04 AM,5/8/2025 2:52:05 PM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],3490
500VO00000acIs3YAE,25-00385949,SW-HGW,API,5/8/2025 2:24:19 PM,Closed,5/8/2025 2:28:06 PM,6/19/2025 2:24:19 PM,5/8/2025 2:28:06 PM,Solid Waste                                       ,Service Response,5/8/2025 2:28:06 PM,Your issue has been reviewed and is considered closed,"2713 HUGO AVE, Baltimore City, 21218",21218,Coldstream Homestead Montebello,14,Eastern,315,39.323348889936746,-76.588931576203009,"(39.323348889936746, -76.588931576203009)",1,0,System.Byte[],3491,-76.58893158,39.32334889
500VO00000acIsAYAU,25-00386125,SW-Rat Rubout Proactive,System,5/8/2025 2:43:07 PM,Closed,5/8/2025 2:43:13 PM,5/15/2025 2:43:07 PM,5/8/2025 2:43:13 PM,Solid Waste                                       ,Service Response,5/8/2025 2:43:13 PM,Work completed,"3401 CLIFTON AVE, Baltimore City, 21216",21216,Mount Holly,7,Northwestern,614,39.310731246551832,-76.674384263460070,"(39.310731246551832, -76.674384263460070)",1,0,System.Byte[],3492,-76.67438426,39.3107312500001
500VO00000acISHYA2,25-00385812,ECC-Escalation,Phone,5/8/2025 2:13:40 PM,Closed,5/23/2025 12:46:00 PM,5/12/2025 2:13:40 PM,5/23/2025 12:46:00 PM,Transportation                                    ,Service Response,5/23/2025 12:46:00 PM,SR assessed and no cause for action determined,"425 GUSRYAN ST, Baltimore City, 21224",21224,Bayview,2,Southeastern,234,39.288488749431636,-76.540738343594853,"(39.288488749431636, -76.540738343594853)",1,0,System.Byte[],3494,-76.54073834,39.2884887500001
500VO00000acItdYAE,25-00385390,ECC-Information Request,Phone,5/8/2025 1:28:01 PM,Closed,5/8/2025 1:28:11 PM,5/8/2025 9:28:01 AM,5/8/2025 1:28:02 PM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],3495
500VO00000aCitRYAS,25-00367696,WW-Sewer Water In Basement,Phone,5/3/2025 8:03:21 AM,Closed,5/3/2025 8:22:53 PM,5/7/2025 8:03:20 AM,5/3/2025 8:22:53 PM,Water Wastewater                                  ,Service Response,5/3/2025 8:22:53 PM,Your issue has been reviewed and is considered closed,"3505 LYNCHESTER RD, Baltimore City, 21215",21215,Ashburton,7,Northwestern,625,39.326243590070440,-76.669001975791332,"(39.326243590070440, -76.669001975791332)",1,0,System.Byte[],3496,-76.66900198,39.32624359
500VO00000acIVRYA2,25-00385376,SW-Rat Rubout Proactive,System,5/8/2025 1:26:52 PM,Closed,5/8/2025 1:26:57 PM,5/15/2025 1:26:52 PM,5/8/2025 1:26:57 PM,Solid Waste                                       ,Service Response,5/8/2025 1:26:57 PM,Work completed,"322 S WOODYEAR ST, Baltimore City, 21223",21223,Mount Clare,9,Southwestern,833,39.284053927472421,-76.638729852797042,"(39.284053927472421, -76.638729852797042)",1,0,System.Byte[],3497,-76.6387298499999,39.28405393
500VO00000aciw9YAA,25-00386035,SW-Rat Rubout Proactive,System,5/8/2025 2:35:25 PM,Closed,5/8/2025 2:35:32 PM,5/15/2025 2:35:25 PM,5/8/2025 2:35:32 PM,Solid Waste                                       ,Service Response,5/8/2025 2:35:32 PM,Work completed,"414 N LAKEWOOD AVE, Baltimore City, 21224",21224,McElderry Park,13,Southeastern,224,39.296115781766197,-76.579477765267981,"(39.296115781766197, -76.579477765267981)",1,0,System.Byte[],3498,-76.57947777,39.29611578
500VO00000aciWOYAY,25-00386359,ECC-Information Request,Phone,5/8/2025 3:12:44 PM,Closed,5/8/2025 3:12:54 PM,5/8/2025 11:12:44 AM,5/8/2025 3:12:45 PM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],3499
500VO00000acIX3YAM,25-00385377,ECC-Information Request,Phone,5/8/2025 1:26:53 PM,Closed,5/8/2025 1:27:03 PM,5/8/2025 9:26:53 AM,5/8/2025 1:26:54 PM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],3500
500VO00000acIYgYAM,25-00385508,TRM-Pickup Pothole,Internal,5/8/2025 1:38:00 PM,Closed,5/8/2025 1:38:05 PM,5/9/2025 1:38:00 PM,5/8/2025 1:38:01 PM,Transportation                                    ,Service Response,,,"1305 E 33RD ST, BC, 21218",21218,Coldstream Homestead Montebello,14,Eastern,315,39.328221246641220,-76.597794538897787,"(39.328221246641220, -76.597794538897787)",1,0,System.Byte[],3501,-76.5977945399999,39.3282212500001
500VO00000aciZbYAI,25-00386203,ECC-Information Request,Phone,5/8/2025 2:50:00 PM,Closed,5/8/2025 2:50:11 PM,5/8/2025 10:50:00 AM,5/8/2025 2:50:01 PM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],3502
500VO00000aCizpYAC,25-00367693,HCD-Vacant Building,API,5/3/2025 8:01:41 AM,Closed (Duplicate),5/6/2025 3:09:00 PM,5/18/2025 8:01:40 AM,5/6/2025 3:09:00 PM,Housing                                           ,Service Response,5/6/2025 3:09:00 PM,Work completed,"1636 INGRAM RD, Baltimore City, 21239",21239,Perring Loch,3,Northeastern,413,39.351488737107189,-76.584670895275650,"(39.351488737107189, -76.584670895275650)",1,0,System.Byte[],3503,-76.5846708999999,39.35148874
500VO00000acJ0BYAU,25-00386040,TRT-Sign Damaged/Sign Structure,Phone,5/8/2025 2:35:57 PM,Closed,5/19/2025 11:49:03 AM,5/13/2025 2:35:56 PM,5/19/2025 11:49:03 AM,Transportation                                    ,Service Response,5/19/2025 11:49:03 AM,Your issue has been reviewed and is considered closed,"DUNROMING RD & MERIDENE DR, Baltimore City, 21239",21239,Glen Oaks,4,Northeastern,414,39.368080114961252,-76.596356812408999,"(39.368080114961252, -76.596356812408999)",1,0,System.Byte[],3504,-76.59635681,39.3680801100001
500VO00000acJ1hYAE,25-00385392,ECC-Information Request,Phone,5/8/2025 1:28:19 PM,Closed,5/8/2025 1:28:30 PM,5/8/2025 9:28:19 AM,5/8/2025 1:28:20 PM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],3505
500VO00000aCJ2BYAW,25-00367603,ECC-Vehicle Look Up,Phone,5/3/2025 6:28:04 AM,Closed,5/3/2025 6:28:08 AM,5/3/2025 2:28:04 AM,5/3/2025 6:28:04 AM,ECC                                               ,,,,"3800 E LOMBARD ST, Baltimore City, 21224",21224,Baltimore Highlands,1,Southeastern,214,39.292108769585923,-76.565218988878840,"(39.292108769585923, -76.565218988878840)",1,0,System.Byte[],3506,-76.5652189899999,39.29210877
500VO00000acj2iYAA,25-00386135,SW-HGW,API,5/8/2025 2:44:02 PM,Closed,5/8/2025 2:45:28 PM,6/19/2025 2:44:01 PM,5/8/2025 2:45:28 PM,Solid Waste                                       ,Service Response,5/8/2025 2:45:28 PM,Your issue has been reviewed and is considered closed,"1428 N PARRISH ST, Baltimore City, 21217",21217,Sandtown-Winchester,7,Western,711,39.304716803762759,-76.642671429663721,"(39.304716803762759, -76.642671429663721)",1,0,System.Byte[],3507,-76.64267143,39.3047168000001
500VO00000acJ3TYAU,25-00385899,ECC-Miscellaneous Request,API,5/8/2025 1:43:12 PM,Closed (Transferred),5/8/2025 1:43:24 PM,5/10/2025 1:43:12 PM,5/8/2025 2:19:47 PM,ECC                                               ,Service Response,,,"537 PARKSLEY AVE, BC, 21223",21223,Gwynns Falls,9,Southwestern,822,39.278033642856293,-76.665562980479606,"(39.278033642856293, -76.665562980479606)",1,0,System.Byte[],3508,-76.6655629799999,39.27803364
500VO00000aCJ5OYAW,25-00367590,SW-HGW,API,5/3/2025 6:04:56 AM,Closed,5/6/2025 2:36:09 PM,6/13/2025 6:04:56 AM,5/6/2025 2:36:09 PM,Solid Waste                                       ,Service Response,5/6/2025 2:36:09 PM,Your issue has been reviewed and is considered closed,"1446 N GAY ST, Baltimore City, 21213",21213,Broadway East,12,Eastern,323,39.307408554552566,-76.590349848966213,"(39.307408554552566, -76.590349848966213)",1,0,System.Byte[],3509,-76.5903498499999,39.30740855
500VO00000acJ6aYAE,25-00386050,SW-Rat Rubout Proactive,System,5/8/2025 2:37:15 PM,Closed,5/8/2025 2:37:20 PM,5/15/2025 2:37:15 PM,5/8/2025 2:37:20 PM,Solid Waste                                       ,Service Response,5/8/2025 2:37:20 PM,Work completed,"118 S HIGHLAND AVE, Baltimore City, 21224",21224,Patterson Park Neighborhood,1,Southeastern,214,39.290865829694333,-76.569520159251439,"(39.290865829694333, -76.569520159251439)",1,0,System.Byte[],3510,-76.56952016,39.29086583
500VO00000aCj6IYAS,25-00367723,WW-Water Discolored,Phone,5/3/2025 8:20:46 AM,Closed,5/3/2025 9:51:36 AM,5/5/2025 8:20:45 AM,5/3/2025 9:51:36 AM,Water Wastewater                                  ,Service Response,5/3/2025 9:51:36 AM,Your issue has been reviewed and is considered closed,"7306 PARK HEIGHTS AVE, Baltimore City, 21208",21208,Fallstaff,5,Northwestern,631,39.368942223424511,-76.709987521574448,"(39.368942223424511, -76.709987521574448)",1,0,System.Byte[],3511,-76.70998752,39.3689422200001
500VO00000acJ89YAE,25-00385396,HCD-Sanitation Property,Phone,5/8/2025 1:28:39 PM,Closed,5/15/2025 6:10:11 AM,5/18/2025 1:28:39 PM,5/15/2025 6:10:11 AM,Housing                                           ,Service Response,5/15/2025 6:10:11 AM,Work completed,"1234 E EAGER ST, Baltimore City, 21202",21202,Johnston Square,12,Central,125,39.301767604548850,-76.600606711600733,"(39.301767604548850, -76.600606711600733)",1,0,System.Byte[],3513,-76.60060671,39.3017676000001
500VO00000acJ8CYAU,25-00385683,TRM-Potholes,API,5/8/2025 1:59:18 PM,Closed,5/9/2025 12:24:25 PM,5/12/2025 1:59:18 PM,5/9/2025 12:24:25 PM,Transportation                                    ,Service Response,5/9/2025 12:24:25 PM,Your issue has been reviewed and is considered closed,"3314 THE ALAMEDA, Baltimore City, 21218",21218,Ednor Gardens-Lakeside,14,Northeastern,411,39.329942842738888,-76.595620484423947,"(39.329942842738888, -76.595620484423947)",1,0,System.Byte[],3514,-76.59562048,39.3299428400001
500VO00000acj94YAA,25-00386103,SW-Rat Rubout Proactive,System,5/8/2025 2:41:16 PM,Closed,5/8/2025 2:41:23 PM,5/15/2025 2:41:16 PM,5/8/2025 2:41:23 PM,Solid Waste                                       ,Service Response,5/8/2025 2:41:23 PM,Work completed,"408 HORNEL ST, Baltimore City, 21224",21224,Bayview,2,Southeastern,234,39.288761208967180,-76.540262752628792,"(39.288761208967180, -76.540262752628792)",1,0,System.Byte[],3515,-76.54026275,39.2887612100001
500VO00000acJcoYAE,25-00385446,SW-HGW,API,5/8/2025 1:34:14 PM,Closed,5/8/2025 2:32:59 PM,6/19/2025 1:34:13 PM,5/8/2025 2:32:59 PM,Solid Waste                                       ,Service Response,5/8/2025 2:32:59 PM,Your issue has been reviewed and is considered closed,"1923 N PATTERSON PARK AVE, Baltimore City, 21213",21213,South Clifton Park,12,Eastern,325,39.313325901025486,-76.585865750502407,"(39.313325901025486, -76.585865750502407)",1,0,System.Byte[],3517,-76.58586575,39.3133259000001
500VO00000aCjcXYAS,25-00367700,ECC-Information Request,Phone,5/3/2025 8:04:15 AM,Closed,5/3/2025 8:04:24 AM,5/3/2025 4:04:15 AM,5/3/2025 8:04:15 AM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],3518
500VO00000acjFYYAY,25-00386085,SW-Rat Rubout Proactive,System,5/8/2025 2:40:01 PM,Closed,5/8/2025 2:40:13 PM,5/15/2025 2:40:00 PM,5/8/2025 2:40:13 PM,Solid Waste                                       ,Service Response,5/8/2025 2:40:13 PM,Work completed,"632 OLDHAM ST, Baltimore City, 21224",21224,Greektown,1,Southeastern,233,39.285326911658004,-76.555866911951270,"(39.285326911658004, -76.555866911951270)",1,0,System.Byte[],3519,-76.55586691,39.28532691
500VO00000acJMfYAM,25-00385400,SW-Rat Rubout Proactive,System,5/8/2025 1:29:09 PM,Closed,5/8/2025 1:29:13 PM,5/15/2025 1:29:09 PM,5/8/2025 1:29:13 PM,Solid Waste                                       ,Service Response,5/8/2025 1:29:13 PM,Work completed,"5524 LOTHIAN RD, Baltimore City, 21212",21212,Mid-Govans,4,Northeastern,412,39.356730467691804,-76.602105971531088,"(39.356730467691804, -76.602105971531088)",1,0,System.Byte[],3521,-76.60210597,39.3567304700001
500VO00000acJMhYAM,25-00385437,HCD-Sanitation Property,Phone,5/8/2025 1:33:33 PM,Closed,5/13/2025 7:13:00 PM,5/18/2025 1:33:33 PM,5/13/2025 7:13:00 PM,Housing                                           ,Service Response,5/13/2025 7:13:00 PM,Work completed,"5218 REISTERSTOWN RD, Baltimore City, 21215",21215,Woodmere,6,Northwestern,633,39.343155434876010,-76.684205748684946,"(39.343155434876010, -76.684205748684946)",1,0,System.Byte[],3522,-76.68420575,39.34315543
500VO00000acjp9YAA,25-00386505,RP-Park Maintenance,Email,3/27/2025 3:10:46 PM,Closed (Transferred),3/27/2025 3:10:52 PM,4/13/2025 3:10:46 PM,5/8/2025 3:40:25 PM,Recreation & Parks                                ,Service Response,,,"HARLEM INNER BLOCK PARK ZB 126, Baltimore City, 21223",21223,Harlem Park,9,Western,715,39.295334125245745,-76.637575928437656,"(39.295334125245745, -76.637575928437656)",1,0,System.Byte[],3524,-76.63757593,39.2953341300001
500VO00000acjPBYAY,25-00386042,SW-Rat Rubout Proactive,System,5/8/2025 2:36:07 PM,Closed,5/8/2025 2:36:12 PM,5/15/2025 2:36:07 PM,5/8/2025 2:36:12 PM,Solid Waste                                       ,Service Response,5/8/2025 2:36:12 PM,Work completed,"102 S HIGHLAND AVE, Baltimore City, 21224",21224,Patterson Park Neighborhood,1,Southeastern,214,39.291169478462535,-76.569533804713160,"(39.291169478462535, -76.569533804713160)",1,0,System.Byte[],3525,-76.5695338,39.2911694800001
500VO00000aCjPdYAK,25-00367695,HCD-Sanitation Property,API,5/3/2025 8:03:20 AM,Closed (Duplicate),5/6/2025 3:12:00 PM,5/13/2025 8:03:20 AM,5/6/2025 3:12:00 PM,Housing                                           ,Service Response,5/6/2025 3:12:00 PM,Work completed,"1632 INGRAM RD, Baltimore City, 21239",21239,Perring Loch,3,Northeastern,413,39.351518133062427,-76.584826664870079,"(39.351518133062427, -76.584826664870079)",1,0,System.Byte[],3526,-76.58482666,39.35151813
500VO00000acjqbYAA,25-00386051,SW-Rat Rubout Proactive,System,5/8/2025 2:37:22 PM,Closed,5/8/2025 2:37:27 PM,5/15/2025 2:37:22 PM,5/8/2025 2:37:27 PM,Solid Waste                                       ,Service Response,5/8/2025 2:37:27 PM,Work completed,"122 S HIGHLAND AVE, Baltimore City, 21224",21224,Patterson Park Neighborhood,1,Southeastern,214,39.290790931393744,-76.569521632497811,"(39.290790931393744, -76.569521632497811)",1,0,System.Byte[],3528,-76.5695216299999,39.2907909300001
500VO00000acjqjYAA,25-00386540,ECC-DHCD Permit Customer Support Information,Phone,5/8/2025 3:45:52 PM,New,5/8/2025 3:45:52 PM,5/8/2025 11:45:52 AM,,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],3529
500VO00000acJRWYA2,25-00385509,SW-Rat Rubout Proactive,System,5/8/2025 1:38:02 PM,Closed,5/8/2025 1:38:08 PM,5/15/2025 1:38:02 PM,5/8/2025 1:38:08 PM,Solid Waste                                       ,Service Response,5/8/2025 1:38:08 PM,Work completed,"706 N CHARLES ST, BC, 21201",21201,Mount Vernon,11,Central,122,39.298630068042286,-76.615844370529302,"(39.298630068042286, -76.615844370529302)",1,0,System.Byte[],3530,-76.6158443699999,39.2986300700001
500VO00000aCjsfYAC,25-00367703,ECC-Information Request,Phone,5/3/2025 8:05:32 AM,Closed,5/3/2025 8:05:42 AM,5/3/2025 4:05:32 AM,5/3/2025 8:05:33 AM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],3531
500VO00000acJT9YAM,25-00385871,SW-Rat Rubout Proactive,System,5/8/2025 2:17:06 PM,Closed,5/8/2025 2:17:11 PM,5/15/2025 2:17:06 PM,5/8/2025 2:17:11 PM,Solid Waste                                       ,Service Response,5/8/2025 2:17:11 PM,Work completed,"1041 CHURCH ST, Baltimore City, 21225",21225,Curtis Bay,10,Southern,914,39.221935465316243,-76.595862339611159,"(39.221935465316243, -76.595862339611159)",1,0,System.Byte[],3532,-76.5958623399999,39.2219354700001
500VO00000acJTGYA2,25-00386222,SW-Rat Rubout Proactive,System,5/8/2025 2:51:36 PM,Closed,5/8/2025 2:51:40 PM,5/15/2025 2:51:36 PM,5/8/2025 2:51:40 PM,Solid Waste                                       ,Service Response,5/8/2025 2:51:40 PM,Work completed,"2844 KENTUCKY AVE, Baltimore City, 21213",21213,Belair-Edison,3,Eastern,331,39.324605207677884,-76.571685825900829,"(39.324605207677884, -76.571685825900829)",1,0,System.Byte[],3533,-76.57168583,39.3246052100001
500VO00000aCJv1YAG,25-00367596,ECC-Information Request,Phone,5/3/2025 6:20:09 AM,Closed,5/3/2025 6:20:28 AM,5/3/2025 2:20:09 AM,5/3/2025 6:20:10 AM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],3534
500VO00000aCjvtYAC,25-00367704,ECC-Information Request,Phone,5/3/2025 8:05:42 AM,Closed,5/3/2025 8:05:52 AM,5/3/2025 4:05:42 AM,5/3/2025 8:05:43 AM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],3536
500VO00000acjx5YAA,25-00386169,SW-Rat Rubout Proactive,System,5/8/2025 2:46:56 PM,Closed,5/8/2025 2:47:01 PM,5/15/2025 2:46:56 PM,5/8/2025 2:47:01 PM,Solid Waste                                       ,Service Response,5/8/2025 2:47:01 PM,Work completed,"3441 CLIFTON AVE, Baltimore City, 21216",21216,Mount Holly,7,Northwestern,614,39.310578966951155,-76.675607681457791,"(39.310578966951155, -76.675607681457791)",1,0,System.Byte[],3537,-76.67560768,39.3105789700001
500VO00000acjx7YAA,25-00386286,ECC-Information Request,Phone,5/8/2025 2:59:56 PM,Closed,5/8/2025 3:00:06 PM,5/8/2025 10:59:56 AM,5/8/2025 2:59:56 PM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],3538
500VO00000acJxmYAE,25-00385466,SW-HGW,API,5/8/2025 1:35:43 PM,Closed,5/8/2025 2:35:22 PM,6/19/2025 1:35:43 PM,5/8/2025 2:35:22 PM,Solid Waste                                       ,Service Response,5/8/2025 2:35:22 PM,Your issue has been reviewed and is considered closed,"1939 N PATTERSON PARK AVE, Baltimore City, 21213",21213,South Clifton Park,12,Eastern,325,39.313610943850740,-76.585885040649657,"(39.313610943850740, -76.585885040649657)",1,0,System.Byte[],3539,-76.5858850399999,39.31361094
500VO00000aCjzGYAS,25-00367943,TRT-Traffic Sign Request,Phone,5/3/2025 10:23:33 AM,Open,5/3/2025 10:23:59 AM,7/25/2025 10:23:33 AM,,Transportation                                    ,Service Response,,,"1600 BLK FLEET ST, Baltimore City, 21231",21231,Fells Point,1,Central,132,39.284491506474964,-76.594843266954840,"(39.284491506474964, -76.594843266954840)",1,0,System.Byte[],3540,-76.59484327,39.2844915100001
500VO00000ack59YAA,25-00386269,ECC-Information Request,Phone,5/8/2025 2:54:58 PM,Closed,5/8/2025 2:55:09 PM,5/8/2025 10:54:58 AM,5/8/2025 2:54:59 PM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],3541
500VO00000acKaaYAE,25-00386112,SW-Rat Rubout Proactive,System,5/8/2025 2:41:52 PM,Closed,5/8/2025 2:41:57 PM,5/15/2025 2:41:52 PM,5/8/2025 2:41:57 PM,Solid Waste                                       ,Service Response,5/8/2025 2:41:57 PM,Work completed,"3904 LYNDALE AVE, Baltimore City, 21213",21213,Belair-Edison,13,Eastern,334,39.318216267868102,-76.560737406521199,"(39.318216267868102, -76.560737406521199)",1,0,System.Byte[],3542,-76.5607374099999,39.3182162700001
500VO00000acKAfYAM,25-00385426,ECC-Information Request,Phone,5/8/2025 1:31:43 PM,Closed,5/8/2025 1:31:43 PM,5/8/2025 9:31:43 AM,5/8/2025 1:31:43 PM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],3543
500VO00000ackBeYAI,25-00386161,SW-Rat Rubout Proactive,System,5/8/2025 2:46:07 PM,Closed,5/8/2025 2:46:14 PM,5/15/2025 2:46:07 PM,5/8/2025 2:46:14 PM,Solid Waste                                       ,Service Response,5/8/2025 2:46:14 PM,Work completed,"3431 CLIFTON AVE, Baltimore City, 21216",21216,Mount Holly,7,Northwestern,614,39.310365853862635,-76.675590292184594,"(39.310365853862635, -76.675590292184594)",1,0,System.Byte[],3544,-76.6755902899999,39.31036585
500VO00000acKCMYA2,25-00385966,SW-Rat Rubout Proactive,System,5/8/2025 2:25:50 PM,Closed,5/8/2025 2:25:00 PM,5/15/2025 2:25:50 PM,5/8/2025 2:25:00 PM,Solid Waste                                       ,Service Response,5/8/2025 2:25:00 PM,Work completed,"112 S HIGHLAND AVE, Baltimore City, 21224",21224,Patterson Park Neighborhood,1,Southeastern,214,39.290982064418877,-76.569526844037881,"(39.290982064418877, -76.569526844037881)",1,0,System.Byte[],3545,-76.56952684,39.29098206
